312
700
2318
939
5
1299
941
1398
2800
883
388
175
386
3988
2382
27
857
3968
3690
2822
1288
2628
1918
2823
2828
1928
914
2018
2007
1
1093
3333
2601
16
3188
1810
688
2388
1088
823
1177
1114
992
2269
7300
11
1113
2
1109
762
2319
2313
2328
6030
1336
1211
1801
1128
288
728
268
2020
2202
384
1044
1339
966
981
2688
669
2333
2238
135
291
3
3323
1171
1099
788
390
1193
522
6837
6
1313
1186
1910
902
1548
3888
763
1988
17
998
12
1766
813
3328
7200
1800
6823
1038
868
323
960
3808
612
66
270
347
2600
1530
2689
19
1997
2338
880
753
6881
2883
241
1055
586
2196
257
1030
1958
836
1347
3993
1169
6098
267
1658
6886
817
656
322
1913
6808
552
708
285
489
2331
884
2899
2282
3898
200
6060
3908
151
3383
3311
425
2777
2799
392
1558
1813
570
874
1579
1787
607
916
1359
4
772
6862
2888
1772
338
581
2357
101
881
1776
1378
354
3883
696
2186
371
83
683
839
1972
20
2607
3900
368
867
148
1816
2588
1112
6869
1717
1066
1357
1317
958
1208
144
189
670
3320
799
3337
345
3606
694
494
1898
1929
358
1818
8
1060
1712
7288
551
2869
1316
1728
3380
2208
1628
1888
69
2638
3377
1212
3799
23
2001
1199
520
177
2768
665
1034
1138
1833
14
1999
3669
1071
3918
1660
2098
168
2009
1638
152
2314
1382
3618
220
3339
3360
2005
1882
659
293
751
2386
968
1966
691
2039
165
576
3319
10
178
493
853
315
1083
123
658
7388
855
806
6169
1919
1911
405
1448
8057
1310
53
819
2840
6818
3933
3990
2778
604
2343
6158
1788
3899
1515
2380
1666
1233
3301
303
1052
598
636
3983
778
1540
179
1513
363
460
590
699
2669
2877
6160
2666
1293
2233
2128
2268
119
1765
1781
1308
1157
272
548
574
2801
173
2727
3306
54
3958
1458
1894
1778
1883
7331
1970
87
486
8611
1573
3331
1257
44
743
8526
6088
2362
215
1809
991
6066
956
1269
698
308
1368
142
973
1166
1727
410
1426
3998
1668
1337
8609
1131
6068
3613
606
1478
336
3633
81
1672
1528
2611
59
6860
7228
1251
6830
525
440
687
6099
3738
1741
1089
120
556
1079
3396
1618
1333
2866
8210
2280
496
7312
2006
1238
2858
512
2662
754
1681
6858
639
341
1731
1302
2868
950
342
1585
1996
2016
1622
1466
2329
1789
1234
1836
1986
6889
826
467
511
506
1381
3309
1508
8469
1600
3969
816
1569
1383
8480
535
8293
2678
921
934
6128
337
41
3355
6836
582
8022
8391
7205
330
579
1812
1023
1086
1963
1266
327
2136
1572
777
856
1848
797
596
2038
1629
7322
1098
102
171
1862
2022
709
2356
297
1196
1475
808
1462
240
45
3700
546
1806
1980
6198
1360
242
860
8487
3683
1140
1252
1777
2051
35
631
3836
1281
1070
6122
1363
52
435
32
931
811
906
1723
3336
2232
832
286
994
6178
732
1829
1773
1939
1565
1623
1115
1589
3818
1828
1240
2099
2833
8283
1632
256
128
6100
6865
456
6116
3092
995
1176
1899
1686
877
271
1004
2342
1661
1072
945
1636
127
1061
2048
321
989
1224
1885
2779
737
6868
8601
1428
1268
895
1033
116
976
1708
588
678
2300
1680
716
2199
3115
3329
480
3813
34
1385
861
2198
1375
1031
8545
999
1566
1263
1575
818
1330
8436
3302
1243
6111
6168
3147
1133
107
8232
6183
2680
2488
8073
2708
3167
1803
563
1117
2255
95
2283
6166
207
3140
1763
468
3308
6826
978
3318
2138
3393
1616
400
1430
951
1718
3358
1665
1361
1720
1739
2014
611
1679
1700
6118
1916
1598
317
1223
6196
86
2341
2262
752
1798
3303
2552
1908
585
3395
8223
1137
2337
2111
3382
1043
1107
1270
1811
564
859
8090
2083
3636
7
1205
1735
1297
1526
3939
1671
815
8422
398
820
831
8491
2139
43
1758
1122
1689
8137
1685
29
2322
1881
2836
2003
357
62
1982
8103
3600
78
8266
1129
